client_id,Variation,success
7942731,Test,False
7942902,Test,False
7943030,Test,False
7943196,,False
7943230,Control,False
7943618,Test,False
7943692,,False
7943882,,False
7943933,,False
7943981,Test,False
7944052,Test,False
7944056,Test,False
7944080,Test,False
7944139,Test,False
7944180,Test,False
7944408,Test,False
7944503,,False
7944748,,False
7944759,Control,False
7944799,,False
7944979,Test,False
7945584,Test,False
7945588,,False
7945614,Control,False
7945639,Control,False
7945808,,False
7945965,Test,False
7946117,Test,False
7946204,Test,False
7946816,,False
7946939,Control,False
7947445,Control,False
7947732,,False
7947854,,False
7947949,Control,False
7947974,,False
7948012,Control,False
7948074,Control,False
7948504,,False
7949020,Control,False
7949091,Control,False
7949341,Test,False
7949413,,False
7949443,Control,False
7949709,Test,False
7949729,Control,False
7949757,Control,False
7949883,Control,False
7950184,,False
7950455,,False
7950621,Test,False
7950639,,False
7950666,Test,False
7950669,Test,False
7950766,Test,False
7950795,Control,False
7950882,Test,False
7951092,Test,False
7951212,Control,False
7951273,Test,False
7951392,Control,False
7951453,,False
7951576,Control,False
7951845,Control,False
7951981,,False
7952166,Control,False
7952506,,False
7952757,,False
7952858,Test,False
7952920,Control,False
7953078,,False
7953182,Test,False
7953362,Control,False
7953367,Test,False
7953598,Test,False
7953607,,False
7953988,,False
7953995,Test,False
7954237,Control,False
7954312,Test,False
7954546,Test,False
7954714,Control,False
7954753,Control,False
7954767,,False
7954907,Control,False
7955487,Test,False
7955555,,False
7955667,Control,False
7956085,Test,False
7956113,Control,False
7956165,,False
7956463,,False
7956471,Control,False
7956518,Test,False
7956555,,False
7956645,Control,False
7956647,,False
7956919,Test,False
7957034,Control,False
7957253,Test,False
7957282,Control,False
7957576,Test,False
7957596,Test,False
7957690,Control,False
7958004,,False
7958034,Control,False
7958329,Control,False
7958380,Test,False
7958571,,False
7958761,Test,False
7958815,Test,False
7958919,Control,False
7959359,Test,False
7959414,Control,False
7959689,Control,False
7959723,,False
7959730,,False
7959734,Control,False
7960094,Control,False
7960156,Control,False
7960165,,False
7960718,,False
7960736,,False
7960744,,False
7960996,,False
7961024,Test,False
7961043,,False
7961086,Test,False
7961209,Control,False
7961228,,False
7961481,Test,False
7961597,Test,False
7961770,Control,False
7961816,Control,False
7961846,,False
7961863,,False
7962018,Test,False
7962046,Test,False
7962138,,False
7962192,Control,False
7962393,Control,False
7962921,,False
7963157,,False
7963417,Control,False
7963456,Control,False
7963462,Control,False
7963601,Test,False
7963630,,False
7963933,,False
7963969,Test,False
7963992,,False
7963993,Test,False
7964088,,False
7964160,Control,False
7964309,,False
7964370,Test,False
7964384,,False
7964421,Test,False
7964576,Control,False
7964678,,False
7964845,,False
7965057,Test,False
7965530,Test,False
7965693,Test,False
7966006,Test,False
7966047,,False
7966133,Test,False
7966136,Control,False
7966256,Control,False
7966415,Control,False
7966615,Control,False
7966651,,False
7966736,Test,False
7966792,,False
7966940,,False
7967113,,False
7967205,,False
7967256,Test,False
7967415,Control,False
7967522,,False
7967581,Test,False
7967678,Test,False
7967787,Test,False
7967889,Test,False
7967929,Control,False
7967944,Test,False
7968239,,False
7968300,,False
7968399,Control,False
7968493,Test,False
7968538,,False
7968540,,False
7968592,Test,False
7968614,Control,False
7968911,Control,False
7968918,Test,False
7968924,Control,False
7968992,Control,False
7969106,,False
7969227,,False
7969677,,False
7970330,Test,False
7970370,Control,False
7970922,Control,False
7971052,Test,False
7971129,Control,False
7971336,Test,False
7971470,Control,False
7972615,Control,False
7972724,Control,False
7972813,Control,False
7972854,Test,False
7972963,Test,False
7973505,,False
7973598,,False
7973645,,False
7973780,Control,False
7974036,Test,False
7974180,Control,False
7974360,,False
7974545,Control,False
7974547,Test,False
7974590,Control,False
7974599,Test,False
7974620,,False
7975036,,False
7975145,Test,False
7975433,Test,False
7975484,,False
7975628,Test,False
7975844,Test,False
7975904,Test,False
7976030,Control,False
7976241,Test,False
7976343,Test,False
7976346,Test,False
7976421,Test,False
7976518,Test,False
7976637,Test,False
7977061,Test,False
7977088,,False
7977329,Control,False
7977345,Control,False
7977368,Test,False
7977396,Test,False
7977441,Test,False
7977593,Control,False
7978056,Control,False
7978061,,False
7978425,Test,False
7978454,Control,False
7978639,,False
7978655,Test,False
7979029,Test,False
7979063,,False
7979218,,False
7979279,,False
7979433,Test,False
7979476,Test,False
7979867,,False
7980054,Control,False
7980063,Test,False
7980181,Control,False
7980278,Test,False
7980336,Control,False
7980693,,False
7980798,Control,False
7980976,Control,False
7981108,Test,False
7981200,Test,False
7981289,,False
7981508,Test,False
7981691,,False
7981938,Control,False
7982027,Test,False
7982253,Control,False
7982291,,False
7982504,Test,False
7982693,Test,False
7982728,Test,True
7982830,,False
7982893,Test,False
7982935,Test,False
7983325,,False
7983602,,False
7983890,Test,False
7984003,Test,False
7984065,Test,False
7984069,Test,False
7984218,Control,False
7984382,Control,False
7984549,Test,False
7984695,,False
7984893,Test,False
7985210,Test,True
7985391,Control,False
7985423,Test,False
7985520,Test,False
7985605,Control,False
7985820,Control,False
7985851,Test,False
7985857,Control,False
7986054,Test,False
7986122,Control,False
7986289,Test,False
7986306,,False
7986402,Test,False
7986451,Control,False
7986738,Control,False
7986968,Control,False
7987450,Control,False
7987454,Test,False
7988248,Test,False
7988321,,False
7988338,Test,False
7988348,Control,False
7988536,,False
7988559,Test,False
7988666,Test,False
7988764,Control,False
7989164,Control,False
7989335,,False
7989532,Control,False
7989664,Test,False
7989824,,False
7989945,Test,False
7990323,Test,False
7990369,,False
7990507,Control,False
7990535,Control,False
7990566,Control,False
7990778,,False
7990985,Test,False
7991210,,False
7991279,,False
7991318,Control,False
7991417,,False
7991473,,False
7991484,Test,False
7991545,Control,False
7991619,Test,False
7991681,,False
7991760,Control,False
7991851,Control,False
7992050,,False
7992263,Control,False
7992324,Test,False
7992449,Control,False
7992456,,False
7992634,Control,False
7992690,,False
7992906,Control,False
7992942,Control,False
7993028,Control,False
7993172,Test,False
7993618,Test,False
7993641,,False
7993686,,False
7993765,,False
7994112,Test,False
7994268,Control,False
7994409,Test,False
7994452,Test,False
7994543,,False
7994671,Control,False
7994740,Test,False
7994889,,True
7994903,Test,False
7994967,Test,False
7995189,Test,False
7995259,Test,False
7995331,Test,False
7995744,Test,False
7995807,Control,False
7996054,,False
7996589,Test,False
7996595,Control,False
7996632,Control,False
7996704,Control,False
7996731,Test,False
7996810,Control,False
7997224,Control,False
7997482,Control,False
7997747,Control,False
7997826,Control,False
7997924,Control,False
7998113,,False
7998129,Test,False
7998392,Control,False
7998436,Control,False
7998709,Control,False
7998714,Test,False
7999087,Control,False
7999274,Test,False
7999292,Test,False
7999297,Test,False
7999619,Control,False
7999701,Test,False
7999706,Test,False
7999974,Control,False
8000227,,False
8000339,,False
8000406,Control,False
8000425,Test,False
8000731,Test,False
8000734,Test,False
8000836,,False
8000863,Test,False
8001046,Test,False
8001103,Control,False
8001600,,False
8001712,Test,False
8001854,Test,False
8002011,Test,False
8002094,Control,False
8002672,Control,False
8002977,Control,False
8003265,Control,False
8003314,Test,False
8003355,Test,False
8003457,Control,False
8003567,Control,False
8003648,Control,False
8003737,,False
8003898,Control,False
8003993,Control,False
8004252,,False
8004454,,False
8004525,,False
8004575,,False
8004609,Test,False
8004671,Control,False
8005074,,False
8005239,Test,False
8005464,Test,False
8005567,,False
8005782,,False
8006067,Test,False
8006083,Test,False
8006118,Test,False
8006148,Test,False
8006175,Control,False
8006275,Control,False
8006386,Control,False
8006554,Control,False
8006775,Test,False
8007055,Test,False
8007409,Control,False
8007435,,False
8007480,Control,False
8007566,Test,False
8007782,Test,False
8007837,,False
8007865,Control,False
8008043,Test,False
8008116,Test,False
8008206,Test,False
8008221,Test,False
8008423,Test,False
8008969,Test,False
8009077,Control,False
8009098,Control,False
8009242,Control,False
8009251,,False
8009316,Test,False
8009377,Test,False
8009380,Test,False
8009454,Test,False
8009496,,False
8009777,,False
8009803,Test,False
8009941,Test,False
8009992,Test,False
8010043,,False
8010055,,False
8010561,,False
8010747,Test,False
8010933,,False
8011247,Control,False
8011370,,False
8011593,,False
8011595,,False
8011795,Control,False
8011848,,False
8011858,Test,False
8011898,,False
8012182,Test,False
8012186,Control,False
8012223,Control,False
8012228,Test,False
8012314,Control,False
8012388,Test,False
8012396,Control,False
8012755,,False
8012887,Control,False
8013100,Control,False
8013108,Test,False
8013166,Control,False
8013243,Control,False
8013250,Test,True
8013513,Test,False
8013659,Test,False
8013938,Test,False
8014142,Test,False
8014148,,False
8014419,,False
8014451,Control,False
8014474,Control,False
8014505,,False
8014657,Test,False
8014670,Control,False
8014998,Control,False
8015112,Control,False
8015119,,False
8015300,Test,False
8015728,,False
8015856,Test,False
8015932,Control,False
8015946,Control,False
8015992,Test,False
8016050,,False
8016176,Test,False
8016194,Control,False
8016265,,False
8016271,Control,False
8016539,,False
8016554,Control,False
8016924,,False
8017028,,False
8017188,Test,False
8017409,Test,False
8017509,,False
8017510,Test,False
8017522,,False
8017549,,False
8017628,,False
8017852,,False
8017988,Test,False
8018041,,False
8018087,Test,False
8018182,,False
8018381,Control,False
8018499,Test,False
8018733,Control,False
8018948,Test,False
8019045,Test,False
8019092,Control,False
8019243,Control,False
8019246,,False
8019542,Control,False
8019722,,False
8020096,Test,False
8020669,Test,False
8020700,,False
8020746,Test,False
8020967,Control,False
8021143,Test,False
8021175,,False
8021287,Test,False
8021819,Control,False
8021901,Test,False
8021910,Test,False
8021927,Control,False
8021976,Control,False
8022126,Test,False
8022370,Test,False
8022458,Control,False
8022611,Test,False
8022678,Test,False
8022687,,False
8022868,,False
8022911,Test,False
8023036,Control,False
8023221,Control,False
8023584,Test,False
8023625,Control,False
8023692,,False
8023726,Test,False
8023902,Control,False
8023944,Control,False
8023997,,False
8024012,Control,False
8024335,Test,False
8024353,,False
8024390,Test,False
8024412,,False
8024481,,False
8024933,Test,False
8024957,Control,False
8025050,Control,False
8025105,,False
8025576,Test,False
8025584,Test,False
8025695,Control,False
8025718,Control,False
8025839,Test,False
8025864,Test,False
8025947,Test,False
8026324,Control,False
8026540,,False
8026614,,False
8026841,Test,False
8026891,Test,False
8027167,Control,False
8027229,Test,False
8027449,Control,False
8027961,Test,False
8028268,,False
8028488,Test,False
8028750,Test,False
8029013,Test,False
8029473,,False
8029613,Test,False
8029833,Control,False
8029845,,False
8029847,,False
8029864,Control,False
8030325,Test,False
8030541,Test,False
8030638,Control,False
8030926,Control,False
8030959,,False
8031000,,False
8031142,Test,False
8031284,,False
8031402,Test,False
8031474,Control,False
8031528,,False
8031718,Control,False
8031827,,False
8031855,Control,False
8031992,Control,False
8031997,,False
8032103,Test,False
8032212,,False
8032447,Control,False
8032602,,False
8032606,Test,False
8032762,Control,False
8032931,,False
8033008,,False
8033222,Test,False
8033229,Test,False
8033405,,False
8033419,Control,False
8033535,Control,False
8033551,Test,False
8033640,Control,False
8033691,,False
8033745,,False
8034144,Test,False
8034205,,False
8034444,Control,False
8034538,Test,False
8034741,Control,False
8034861,Test,False
8035152,Control,False
8035158,Control,False
8035210,,False
8035223,Test,False
8035283,,False
8035422,Control,False
8035493,Control,False
8035769,,False
8035812,,False
8035978,Control,False
8036059,Control,False
8036117,Control,False
8036434,Control,False
8036553,Test,False
8036648,Control,False
8036843,Test,False
8037016,,False
8037116,Control,False
8037374,Control,False
8037539,Test,False
8037656,Control,False
8037730,Test,False
8037746,Control,False
8037764,Control,False
8037795,Test,False
8037830,,False
8037866,Control,False
8038015,Test,False
8038016,Control,False
8038190,Test,False
8038306,Control,False
8038532,,False
8038557,,False
8038699,Test,False
8038803,,False
8038887,,False
8038932,,False
8039671,,False
8039730,Test,False
8039815,Test,False
8040052,Control,False
8040136,Test,False
8040221,,False
8040332,Control,False
8040493,Test,False
8040609,,False
8040619,Test,False
8040813,Test,False
8041061,,False
8041324,Test,False
8041338,Test,False
8041517,Test,False
8041577,,False
8041642,Control,False
8041943,Control,False
8041948,Test,False
8042143,Control,False
8042509,Control,False
8042531,Control,False
8042778,Control,False
8042840,,False
8042987,Test,False
8043075,Control,False
8043160,Control,False
8043295,Control,False
8043483,,False
8043495,,False
8043576,,False
8043664,Control,False
8043814,Control,False
8044088,Test,False
8044344,Test,False
8044856,,False
8045011,Control,False
8045069,Control,False
8045166,,False
8045280,,False
8045312,,False
8045639,,False
